TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,TAS19,ER30000,ER30001,ER30002,ER31988,ER31989,ER32000,ER32022,ER32034,ER32036,ER32049,V17701,V17703,V17798,ER30642,ER30643,ER30644,ER30645,ER30653,ER30657,ER30659,V19001,V19003,V19098,ER30689,ER30690,ER30691,ER30692,ER30699,ER30703,V20301,V20303,V20398,ER30733,ER30734,ER30735,ER30736,ER30744,ER30748,V21601,V21603,ER30806,ER30807,ER30808,ER30809,ER30816,ER30820,ER2001,ER4157,ER33101,ER33102,ER33103,ER33104,ER33111,ER33115,ER5001,ER6997,ER33201,ER33202,ER33203,ER33204,ER33211,ER33215,ER7001,ER9248,ER33301,ER33302,ER33303,ER33304,ER33311,ER33315,ER10001,ER10004,ER33401,ER33402,ER33403,ER33404,ER33411,ER33415,ER13001,ER13005,ER33501,ER33502,ER33503,ER33504,ER33512,ER33516,ER17001,ER17005,ER33601,ER33602,ER33603,ER33604,ER33612,ER33616,ER21001,ER21004,ER33701,ER33702,ER33703,ER33704,ER33712,ER33716,ER25001,ER25004,ER33801,ER33802,ER33803,ER33804,ER33813,ER33817,ER33838F,TA050001,TA050189,TA050953,ER36001,ER36004,ER33901,ER33902,ER33903,ER33904,ER33913,ER33917,ER33938F,TA070001,TA070207,TA070934,ER42001,ER42004,ER34001,ER34002,ER34003,ER34004,ER34016,ER34020,ER34032D,TA090001,TA090222,TA090998,ER47301,ER47304,ER34101,ER34102,ER34103,ER34104,ER34116,ER34119,ER34144D,TA110001,TA110223,TA111140,ER53001,ER53004,ER34201,ER34202,ER34203,ER34204,ER34216,ER34230,ER34251D,TA130001,TA130222,TA131244,ER60001,ER60004,ER34301,ER34302,ER34303,ER34305,ER34317,ER34349,ER34401D,TA150001,TA150214,TA151304,ER66001,ER66004,ER34501,ER34502,ER34503,ER34504,ER34516,ER34548,ER34639,TA170001,TA170204,TA171991,ER72001,ER72004,ER34701,ER34702,ER34703,ER34704,ER34716,ER34752,ER34848,TA190001,TA190257,TA192198
5,,,1.0,1.0,1.0,1.0,1.0,,3,22,31,5,0,2,2,0,9999,2,3.0,9.0,3.0,297,3,30,1,0,0,0,3.0,9.0,1.0,2449,72,30,1,0,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,6.0,12.0,4693,2,30,4,0,0,6.0,12.0,1128,2,30,5,0,0,6.0,12.0,1516,2,30,6,0,0,7.0,12.0,3649,2,30,7,0,0,8.0,12.0,547,2,30,9,0,0,6.0,12.0,6376,2,30,11,0,0,8.0,12.0,5806,2,30,13,0,0,6.0,12.0,3752,2,30,15,0,0,0,,,,7.0,12.0,2831,2,30,17,7,10,800,,,,5.0,12.0,962,51,30,19,7,13,1200,3.0,533.0,0.0,5.0,12.0,841,51,30,21,0,0,0,2.0,496.0,0.0,3.0,12.0,759,51,30,23,0,0,0,2.0,232.0,0.0,1.0,12.0,5337,3,30,25,1,16,28000,2.0,201.0,0.0,2.0,12.0,40,3,30,27,1,16,41960,2.0,2010.0,0.0,1.0,12.0,3989,3,30,29,1,16,54000,,,
3,,,,,1.0,1.0,1.0,,3,39,31,0,0,2,0,0,9999,2,3.0,24.0,3.0,3586,0,0,0,0,0,0,3.0,24.0,3.0,4225,0,0,0,0,0,4.0,24.0,2.0,8105,0,0,0,0,0,4.0,24.0,8061,0,0,0,0,0,6.0,29.0,4704,0,0,0,0,0,6.0,29.0,2368,0,0,0,0,0,6.0,29.0,425,3,30,1,0,0,7.0,29.0,1293,3,30,1,0,0,8.0,29.0,1020,3,30,3,0,0,6.0,29.0,2120,3,30,6,0,0,8.0,29.0,891,3,30,7,0,0,6.0,29.0,1269,3,30,9,0,0,0,,,,7.0,29.0,1214,3,30,11,0,0,0,,,,5.0,29.0,2941,3,30,14,0,0,0,,,,5.0,29.0,863,3,30,15,0,0,0,,,,3.0,29.0,4968,3,30,18,1,11,1500,2.0,472.0,0.0,1.0,29.0,5050,51,30,20,0,0,0,2.0,999.0,0.0,2.0,29.0,3059,51,30,22,0,0,0,2.0,5360.0,0.0,,,0,0,0,0,0,0,0,,,
1,,,,,,,1.0,,3,40,37,5,0,2,0,2,2009,1,3.0,45.0,2.0,565,0,0,0,0,0,0,3.0,8.0,3.0,5957,3,30,1,0,0,4.0,45.0,4.0,1498,3,30,1,0,0,4.0,14.0,4922,2,30,2,0,0,6.0,19.0,3859,2,30,3,0,0,6.0,19.0,3211,3,33,4,0,0,6.0,19.0,411,3,33,5,0,0,7.0,19.0,5300,3,33,6,0,0,8.0,19.0,36,3,33,8,0,0,6.0,19.0,3790,3,30,10,0,0,8.0,19.0,4588,2,30,12,0,0,6.0,42.0,7826,3,30,14,0,0,0,,,,7.0,18.0,7660,2,30,16,7,10,0,,,,5.0,18.0,3738,2,20,18,7,11,0,,,,5.0,18.0,708,2,20,20,6,11,0,,,,3.0,17.0,2106,1,10,22,1,12,0,,,,1.0,17.0,6248,2,20,24,1,12,0,,,,2.0,17.0,9260,2,20,27,1,13,0,2.0,3600.0,0.0,,,0,0,0,0,0,0,0,,,
2,,,,,,,1.0,1.0,3,41,32,0,0,2,0,0,9999,2,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,16.0,7655,0,0,0,0,0,6.0,21.0,11754,0,0,0,0,0,,,0,0,0,0,0,0,6.0,21.0,8040,0,0,0,0,0,7.0,39.0,483,0,0,0,0,0,8.0,39.0,1429,0,0,0,0,0,6.0,21.0,3983,3,30,1,0,0,8.0,21.0,442,2,30,3,0,0,6.0,21.0,1114,3,60,5,0,0,0,,,,7.0,21.0,308,3,60,7,0,0,0,,,,5.0,21.0,337,3,60,9,0,0,0,,,,5.0,21.0,561,3,60,11,0,0,0,,,,3.0,21.0,650,3,60,13,0,0,0,,,,1.0,21.0,4698,3,60,15,0,0,0,,,,2.0,21.0,3858,3,60,17,7,9,0,2.0,0.0,0.0,1.0,39.0,7712,1,10,19,3,12,0,2.0,4720.0,0.0
1,,,,,,,,1.0,3,41,34,0,0,2,0,0,9999,2,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,4.0,34.0,10769,0,0,0,0,0,6.0,39.0,11759,0,0,0,0,0,6.0,39.0,1841,0,0,0,0,0,6.0,39.0,8147,0,0,0,0,0,7.0,39.0,3171,0,0,0,0,0,8.0,39.0,2648,0,0,0,0,0,6.0,39.0,3184,0,0,0,0,0,8.0,39.0,6114,3,30,1,0,0,6.0,39.0,1578,2,30,3,0,0,0,,,,7.0,39.0,888,3,35,5,0,0,0,,,,5.0,39.0,1200,3,35,7,0,0,0,,,,5.0,39.0,1864,3,35,9,0,0,0,,,,3.0,39.0,4278,3,35,11,0,0,0,,,,1.0,39.0,2759,3,35,13,0,0,0,,,,2.0,39.0,6731,3,35,15,0,0,0,,,,1.0,39.0,4543,3,35,17,7,10,0,2.0,4060.0,0.0
4,,,,,1.0,1.0,1.0,1.0,3,45,33,0,0,2,2,0,9999,2,3.0,41.0,4.0,3632,0,0,0,0,0,0,3.0,41.0,5.0,1684,0,0,0,0,0,4.0,41.0,4.0,2146,0,0,0,0,0,4.0,41.0,8227,0,0,0,0,0,6.0,47.0,7119,4,30,1,0,0,6.0,47.0,691,3,30,1,0,0,6.0,47.0,8224,3,97,2,0,0,7.0,47.0,4731,3,97,3,0,0,8.0,47.0,6864,3,97,6,0,0,6.0,47.0,1710,3,97,7,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,47.0,1285,3,30,17,1,11,5000,,,,3.0,47.0,4511,1,10,19,1,12,0,2.0,62.0,0.0,1.0,47.0,523,1,10,21,1,12,0,2.0,62.0,0.0,2.0,47.0,8738,2,22,24,1,12,0,2.0,4700.0,0.0,1.0,47.0,2189,1,10,25,1,12,0,2.0,800.0,0.0
3,,,,,,1.0,1.0,1.0,3,45,34,0,0,2,1,1,2014,4,3.0,41.0,4.0,3632,0,0,0,0,0,0,3.0,41.0,5.0,1684,0,0,0,0,0,4.0,41.0,1.0,4884,0,0,0,0,0,4.0,41.0,4601,0,0,0,0,0,6.0,47.0,7118,0,0,0,0,0,6.0,47.0,692,0,0,0,0,0,6.0,47.0,4872,2,30,1,0,0,7.0,47.0,151,2,30,1,0,0,8.0,47.0,5973,3,35,3,0,0,6.0,47.0,1709,3,33,5,0,0,,,0,0,0,0,0,0,6.0,47.0,4943,3,30,9,0,0,0,,,,7.0,47.0,5584,3,30,11,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,47.0,3584,3,30,15,0,0,0,,,,3.0,47.0,4255,3,30,17,7,10,0,,,,1.0,47.0,7404,2,20,20,6,12,0,2.0,341.0,0.0,2.0,47.0,8283,1,10,22,1,12,0,2.0,3420.0,0.0,1.0,47.0,1941,1,10,23,2,12,0,2.0,3420.0,0.0
4,1.0,1.0,1.0,1.0,,,,,3,47,34,5,0,2,2,1,2006,1,3.0,33.0,3.0,2352,3,30,2,0,0,0,3.0,33.0,4.0,3088,3,30,3,0,0,4.0,33.0,4.0,2222,3,30,4,0,0,4.0,33.0,49,3,30,5,0,0,6.0,38.0,4705,3,30,7,0,0,6.0,38.0,3700,3,30,7,0,0,6.0,38.0,78,3,30,8,0,0,7.0,38.0,367,3,30,9,0,0,8.0,38.0,2747,3,30,11,0,0,6.0,38.0,323,3,30,13,0,0,8.0,38.0,3275,3,30,15,0,0,6.0,38.0,2516,3,30,17,1,12,4772,5.0,460.0,0.0,7.0,38.0,2554,2,20,19,1,12,0,4.0,461.0,0.0,5.0,38.0,2699,2,20,21,1,12,0,3.0,461.0,0.0,5.0,38.0,3153,2,20,23,1,12,0,2.0,432.0,0.0,3.0,38.0,1841,2,20,25,1,12,0,,,,1.0,38.0,6374,2,20,28,1,12,0,,,,2.0,38.0,5744,2,20,29,1,12,0,,,,1.0,38.0,8022,2,20,32,1,12,0,,,
5,,,1.0,1.0,1.0,1.0,1.0,,3,47,36,5,0,2,0,1,2017,1,3.0,33.0,3.0,2352,0,0,0,0,0,0,3.0,33.0,4.0,3088,4,30,1,0,0,4.0,33.0,4.0,2222,4,30,1,0,0,4.0,33.0,49,4,30,2,0,0,6.0,38.0,4705,4,30,3,0,0,6.0,38.0,3700,4,30,4,0,0,6.0,38.0,78,4,30,5,0,0,7.0,38.0,367,4,30,6,0,0,8.0,38.0,2747,4,30,8,0,0,6.0,38.0,323,4,30,10,0,0,8.0,38.0,3275,4,30,12,0,0,6.0,38.0,2516,4,30,14,0,0,520,,,,7.0,38.0,1528,3,30,16,1,9,1500,,,,5.0,38.0,3510,3,30,18,1,11,3000,3.0,461.0,0.0,5.0,38.0,337,3,30,20,1,12,14516,2.0,360.0,0.0,3.0,38.0,869,3,30,22,3,11,50000,2.0,360.0,0.0,1.0,38.0,1840,1,10,24,1,13,0,2.0,360.0,0.0,2.0,38.0,3934,1,10,26,1,13,0,2.0,3600.0,0.0,1.0,38.0,6839,2,20,28,1,13,0,,,
5,,,1.0,1.0,1.0,1.0,1.0,,3,47,37,5,0,2,0,0,9999,2,3.0,4.0,2.0,3875,0,0,0,0,0,0,3.0,5.0,3.0,5589,3,30,1,0,0,4.0,5.0,3.0,4195,3,30,1,0,0,4.0,5.0,1118,3,30,3,0,0,6.0,8.0,4708,3,30,4,0,0,6.0,8.0,6312,3,30,4,0,0,6.0,8.0,4986,3,30,5,0,0,7.0,8.0,2732,3,30,6,0,0,8.0,8.0,4580,3,30,8,0,0,6.0,8.0,5744,3,35,10,0,0,8.0,8.0,6379,3,33,13,0,0,6.0,8.0,5476,3,33,15,0,0,0,,,,,,0,0,0,0,0,0,0,,,,5.0,8.0,8718,1,10,19,7,13,0,3.0,411.0,0.0,5.0,8.0,2860,1,10,20,1,13,0,2.0,460.0,0.0,3.0,8.0,4606,1,10,22,1,16,0,2.0,142.0,0.0,1.0,8.0,1729,1,10,24,1,16,0,2.0,142.0,0.0,2.0,8.0,3782,1,10,26,1,16,0,2.0,1420.0,0.0,1.0,8.0,5506,2,22,28,1,16,0,,,
3,,,,,,1.0,1.0,1.0,3,47,39,0,0,2,0,0,9999,2,3.0,33.0,6.0,833,0,0,0,0,0,0,3.0,33.0,6.0,6899,0,0,0,0,0,4.0,33.0,6.0,4196,0,0,0,0,0,4.0,33.0,84,0,0,0,0,0,6.0,38.0,16176,0,0,0,0,0,6.0,38.0,4058,0,0,0,0,0,6.0,38.0,1380,0,0,0,0,0,7.0,38.0,4601,4,30,1,0,0,8.0,38.0,115,4,30,2,0,0,6.0,38.0,4285,4,30,5,0,0,8.0,38.0,2977,4,30,7,0,0,6.0,38.0,1523,4,30,8,0,0,0,,,,7.0,38.0,3357,4,30,11,0,0,0,,,,5.0,38.0,2260,4,30,12,0,0,0,,,,5.0,38.0,1206,4,30,14,0,0,0,,,,3.0,38.0,2030,4,30,16,7,10,0,,,,1.0,38.0,7543,3,30,18,1,13,2500,2.0,155.0,0.0,2.0,38.0,9208,3,30,21,1,15,12000,2.0,4600.0,0.0,1.0,38.0,7885,3,30,23,1,16,30000,2.0,2060.0,0.0
3,,,,,,1.0,1.0,1.0,3,47,40,0,0,2,0,0,9999,2,3.0,33.0,6.0,833,0,0,0,0,0,0,3.0,33.0,6.0,6899,0,0,0,0,0,4.0,33.0,6.0,4196,0,0,0,0,0,4.0,33.0,84,0,0,0,0,0,6.0,38.0,4706,0,0,0,0,0,6.0,38.0,6313,0,0,0,0,0,6.0,38.0,4448,0,0,0,0,0,7.0,38.0,5905,3,30,1,0,0,8.0,38.0,1842,3,30,2,0,0,6.0,38.0,2576,3,30,4,0,0,8.0,38.0,5296,3,30,6,0,0,6.0,38.0,1910,3,30,8,0,0,0,,,,7.0,38.0,2180,3,30,10,0,0,0,,,,5.0,38.0,5381,3,30,12,0,0,0,,,,5.0,38.0,567,3,30,14,0,0,0,,,,3.0,38.0,2002,3,30,16,7,9,0,,,,1.0,38.0,843,3,30,18,7,11,1500,2.0,999.0,0.0,2.0,38.0,6845,3,30,20,1,14,10000,2.0,2340.0,0.0,1.0,38.0,8310,3,30,22,1,16,14000,2.0,2340.0,0.0
2,,,,,,,1.0,1.0,3,47,41,0,0,2,0,0,9999,2,3.0,33.0,6.0,833,0,0,0,0,0,0,3.0,33.0,6.0,6899,0,0,0,0,0,4.0,33.0,6.0,4196,0,0,0,0,0,4.0,33.0,84,0,0,0,0,0,6.0,38.0,16176,0,0,0,0,0,6.0,38.0,4058,0,0,0,0,0,6.0,38.0,1380,0,0,0,0,0,7.0,38.0,4601,0,0,0,0,0,8.0,38.0,115,5,30,1,0,0,6.0,38.0,4285,5,30,2,0,0,8.0,38.0,2977,5,30,4,0,0,6.0,38.0,1523,5,30,6,0,0,0,,,,7.0,38.0,3357,5,30,8,0,0,0,,,,5.0,38.0,2260,5,30,10,0,0,0,,,,5.0,38.0,1206,5,30,12,0,0,0,,,,3.0,38.0,2030,5,30,14,0,0,0,,,,1.0,38.0,7543,4,30,16,3,11,0,,,,2.0,38.0,9208,4,30,19,1,13,2831,2.0,2300.0,0.0,1.0,38.0,7885,4,30,20,1,13,11000,2.0,2300.0,0.0
2,,,,,,,1.0,1.0,3,47,43,0,0,2,0,0,9999,2,3.0,33.0,6.0,833,0,0,0,0,0,0,3.0,33.0,6.0,6899,0,0,0,0,0,4.0,33.0,6.0,4196,0,0,0,0,0,4.0,33.0,84,0,0,0,0,0,6.0,38.0,4706,0,0,0,0,0,6.0,38.0,6313,0,0,0,0,0,6.0,38.0,4448,0,0,0,0,0,7.0,38.0,5905,0,0,0,0,0,8.0,38.0,1842,0,0,0,0,0,6.0,38.0,2576,4,30,1,0,0,8.0,38.0,5296,4,30,4,0,0,6.0,38.0,1910,4,30,5,0,0,0,,,,7.0,38.0,2180,4,30,7,0,0,0,,,,5.0,38.0,5381,4,30,10,0,0,0,,,,5.0,38.0,567,4,30,11,0,0,0,,,,3.0,38.0,2002,4,30,13,0,0,0,,,,1.0,38.0,843,4,30,15,0,0,0,,,,2.0,38.0,6845,4,30,18,7,12,0,2.0,0.0,0.0,1.0,38.0,8310,4,30,20,7,14,500,2.0,4420.0,0.0
5,,1.0,1.0,1.0,1.0,1.0,,,3,50,32,5,0,2,0,0,9999,2,3.0,12.0,3.0,195,3,30,1,0,0,0,3.0,12.0,4.0,7227,3,30,2,0,0,4.0,12.0,4.0,5307,3,30,3,0,0,4.0,12.0,3346,3,30,4,0,0,6.0,17.0,3862,3,30,5,0,0,6.0,17.0,2059,3,30,6,0,0,6.0,17.0,1562,3,30,7,0,0,7.0,17.0,1273,3,30,8,0,0,8.0,17.0,5529,3,30,10,0,0,6.0,17.0,972,3,30,12,0,0,8.0,17.0,6152,3,30,14,0,0,6.0,17.0,5103,3,30,16,7,9,10,,,,7.0,17.0,181,3,30,18,1,11,1414,4.0,405.0,0.0,5.0,17.0,1911,3,30,20,7,13,2369,3.0,476.0,0.0,5.0,17.0,6025,51,30,22,0,0,0,2.0,540.0,0.0,3.0,17.0,1140,51,30,24,0,0,0,2.0,540.0,0.0,1.0,17.0,8703,2,30,26,1,17,0,2.0,300.0,0.0,2.0,17.0,7312,1,10,28,1,16,0,,,,1.0,17.0,9197,1,10,30,1,16,0,,,
5,,,,1.0,1.0,1.0,1.0,1.0,3,50,34,5,0,2,0,0,9999,2,3.0,4.0,2.0,424,0,0,0,0,0,0,3.0,4.0,2.0,367,0,0,0,0,0,4.0,4.0,2.0,7002,0,0,0,0,0,4.0,4.0,3076,3,30,1,0,0,6.0,6.0,3863,3,30,1,0,0,6.0,6.0,1132,3,30,1,0,0,6.0,6.0,2915,3,30,2,0,0,7.0,6.0,475,3,30,3,0,0,8.0,6.0,5220,3,30,6,0,0,6.0,6.0,3800,3,30,8,0,0,8.0,6.0,6377,3,30,10,0,0,6.0,6.0,3963,3,30,12,0,0,0,,,,7.0,6.0,514,3,30,13,0,0,2000,,,,5.0,6.0,2992,3,30,16,7,10,0,,,,5.0,6.0,5981,3,30,18,7,12,0,2.0,435.0,0.0,3.0,6.0,3227,3,30,20,1,13,3000,2.0,405.0,0.0,1.0,6.0,3555,3,30,22,1,14,6000,2.0,405.0,0.0,2.0,6.0,5884,3,30,24,1,17,6000,2.0,4150.0,0.0,1.0,6.0,8600,3,30,26,1,17,90500,2.0,3310.0,0.0
4,1.0,1.0,1.0,1.0,,,,,3,53,35,5,0,2,0,1,2014,1,3.0,17.0,3.0,5171,3,30,5,0,0,0,3.0,17.0,3.0,764,3,30,6,0,0,4.0,17.0,3.0,1142,3,30,7,0,0,4.0,17.0,74,3,30,8,0,0,6.0,8.0,11760,2,30,9,0,0,6.0,8.0,1993,2,30,10,0,0,6.0,8.0,3748,2,30,11,0,0,7.0,8.0,2696,2,30,12,0,0,8.0,8.0,461,3,33,14,0,0,6.0,8.0,1096,3,33,16,7,10,8.0,8.0,1509,3,33,18,1,12,6.0,8.0,1392,3,33,20,1,12,550,5.0,220.0,0.0,7.0,8.0,2241,3,33,22,1,15,1500,4.0,220.0,0.0,5.0,8.0,460,51,33,24,1,16,9607,3.0,220.0,0.0,5.0,8.0,3293,1,10,26,7,17,0,2.0,220.0,0.0,3.0,8.0,3481,1,10,28,1,17,0,,,,1.0,20.0,945,2,20,30,1,17,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
5,1.0,1.0,1.0,1.0,1.0,,,,3,53,36,5,0,2,3,1,2014,1,3.0,5.0,5.0,4106,5,30,3,0,0,0,3.0,5.0,5.0,717,5,30,4,0,0,4.0,5.0,5.0,2,5,30,5,0,0,4.0,5.0,145,5,30,6,0,0,6.0,8.0,11764,5,30,7,0,0,6.0,8.0,4210,5,30,8,0,0,6.0,8.0,797,4,30,9,0,0,7.0,8.0,3378,4,30,10,0,0,8.0,8.0,703,3,30,12,0,0,6.0,8.0,466,3,30,14,0,0,8.0,8.0,2148,3,30,16,7,9,6.0,8.0,1616,3,30,18,1,12,1858,5.0,472.0,0.0,7.0,8.0,2433,3,30,20,3,14,0,4.0,365.0,0.0,5.0,8.0,7020,2,22,22,1,14,0,3.0,365.0,0.0,5.0,8.0,8356,2,22,24,6,14,0,2.0,365.0,0.0,3.0,8.0,7449,2,22,26,6,14,0,2.0,0.0,0.0,1.0,8.0,6437,2,20,28,1,14,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,
2,,,,,,,1.0,1.0,3,57,32,5,0,2,0,0,9999,2,3.0,39.0,1.0,4380,0,0,0,0,0,0,3.0,39.0,2.0,681,0,0,0,0,0,4.0,39.0,3.0,3951,3,30,1,0,0,4.0,39.0,4926,3,30,1,0,0,6.0,45.0,4712,3,30,2,0,0,6.0,45.0,254,2,30,3,0,0,6.0,45.0,4371,2,30,4,0,0,7.0,45.0,3145,2,30,5,0,0,,,0,0,0,0,0,0,6.0,45.0,1467,3,70,9,0,0,8.0,45.0,2842,3,70,11,0,0,6.0,45.0,5063,2,30,13,0,0,0,,,,7.0,45.0,6198,3,30,15,0,0,0,,,,5.0,45.0,2180,3,35,17,1,8,0,,,,5.0,45.0,6496,2,22,19,5,8,0,,,,3.0,45.0,8288,2,22,21,5,8,0,,,,1.0,45.0,111,1,10,23,6,8,0,,,,2.0,45.0,4917,2,22,25,5,8,0,2.0,0.0,0.0,1.0,45.0,2442,1,10,27,5,8,0,2.0,0.0,0.0
1,,,,,,,1.0,,3,57,33,5,0,2,2,0,9999,2,3.0,39.0,3.0,71,0,0,0,0,0,0,3.0,39.0,4.0,1890,0,0,0,0,0,4.0,39.0,3.0,3436,0,0,0,0,0,4.0,39.0,5178,4,60,1,0,0,6.0,45.0,4710,4,60,1,0,0,6.0,45.0,1729,4,60,2,0,0,6.0,45.0,6578,73,60,3,0,0,,,0,0,0,0,0,0,8.0,45.0,6869,3,60,6,0,0,6.0,45.0,5314,3,35,8,0,0,8.0,45.0,3977,2,30,10,0,0,6.0,45.0,5618,3,60,12,0,0,0,,,,7.0,45.0,5870,2,60,14,0,0,0,,,,5.0,45.0,5507,3,38,16,3,9,500,,,,5.0,45.0,5986,1,10,18,1,10,0,,,,3.0,45.0,7024,1,10,20,1,10,0,,,,1.0,45.0,597,1,10,22,1,10,0,,,,2.0,45.0,6266,1,10,24,3,10,0,2.0,4060.0,0.0,1.0,45.0,1787,1,10,26,3,10,0,,,
1,,,,,,,1.0,,3,57,180,0,0,2,2,0,9999,2,3.0,39.0,3.0,71,0,0,0,0,0,0,3.0,39.0,4.0,1890,0,0,0,0,0,4.0,39.0,3.0,3436,0,0,0,0,0,4.0,39.0,5178,0,0,0,0,0,6.0,45.0,4710,0,0,0,0,0,6.0,45.0,1729,0,0,0,0,0,6.0,45.0,6578,0,0,0,0,0,,,0,0,0,0,0,0,8.0,45.0,6869,0,0,0,0,0,6.0,45.0,5314,0,0,0,0,0,8.0,45.0,3977,0,0,0,0,0,6.0,45.0,5618,0,0,0,0,0,0,,,,7.0,45.0,5870,0,0,0,0,0,0,,,,5.0,45.0,5507,4,98,16,0,0,0,,,,5.0,45.0,5986,73,98,18,6,12,20000,,,,3.0,45.0,8318,2,22,20,7,12,0,,,,1.0,45.0,8267,2,22,23,1,12,0,,,,2.0,45.0,7132,1,10,24,1,12,0,2.0,4110.0,0.0,1.0,45.0,1686,1,10,26,3,12,0,,,
4,,,1.0,1.0,1.0,,1.0,,3,60,36,5,0,2,0,0,9999,2,3.0,9.0,2.0,1106,0,0,0,0,0,0,3.0,9.0,2.0,491,0,0,0,0,0,4.0,9.0,3.0,184,3,30,1,0,0,4.0,9.0,3354,3,30,2,0,0,6.0,12.0,11772,3,30,3,0,0,6.0,37.0,5873,3,30,3,0,0,6.0,37.0,366,3,30,4,0,0,7.0,37.0,457,3,30,5,0,0,8.0,37.0,2596,3,30,7,0,0,6.0,37.0,704,3,30,9,0,0,8.0,37.0,5405,3,30,12,0,0,6.0,37.0,7945,3,30,14,0,0,0,,,,7.0,37.0,7981,3,30,16,1,10,450,,,,5.0,37.0,8519,3,30,18,1,12,5000,3.0,411.0,0.0,5.0,37.0,5844,1,10,20,1,14,0,2.0,470.0,0.0,3.0,37.0,5723,1,10,22,3,14,0,2.0,476.0,0.0,,,0,0,0,0,0,0,0,,,,2.0,37.0,2995,1,10,26,1,14,0,2.0,5860.0,0.0,,,0,0,0,0,0,0,0,,,
1,,,,,,,,1.0,3,60,39,0,0,2,0,0,9999,2,3.0,9.0,2.0,1106,0,0,0,0,0,0,3.0,9.0,2.0,491,0,0,0,0,0,4.0,9.0,3.0,184,0,0,0,0,0,4.0,9.0,3354,0,0,0,0,0,6.0,12.0,11772,0,0,0,0,0,6.0,37.0,5873,0,0,0,0,0,6.0,37.0,366,0,0,0,0,0,7.0,37.0,457,0,0,0,0,0,8.0,37.0,2596,0,0,0,0,0,6.0,37.0,704,6,30,1,0,0,8.0,37.0,5405,6,30,2,0,0,6.0,37.0,7945,6,30,5,0,0,0,,,,7.0,37.0,7981,6,30,7,0,0,0,,,,5.0,37.0,8519,6,30,9,0,0,0,,,,5.0,37.0,4274,5,30,10,0,0,0,,,,3.0,37.0,7187,5,30,12,0,0,0,,,,1.0,37.0,8984,4,30,15,0,0,0,,,,2.0,37.0,3156,4,30,16,7,11,3000,,,,1.0,37.0,5852,3,30,18,1,12,10700,2.0,4110.0,0.0
5,,1.0,1.0,1.0,1.0,1.0,,,3,61,32,5,0,2,1,1,2013,1,3.0,39.0,3.0,136,3,30,1,0,0,0,3.0,39.0,4.0,5010,3,30,2,0,0,4.0,39.0,4.0,1961,3,30,3,0,0,4.0,39.0,4856,3,30,5,0,0,6.0,45.0,4716,3,30,5,0,0,6.0,45.0,288,3,30,6,0,0,6.0,45.0,2618,3,30,7,0,0,7.0,45.0,5104,3,30,8,0,0,8.0,45.0,406,3,30,10,0,0,6.0,45.0,2206,3,30,12,0,0,8.0,45.0,4355,3,30,14,0,0,6.0,45.0,3530,3,30,16,7,10,360,,,,7.0,45.0,7031,3,30,19,1,13,1400,4.0,360.0,0.0,5.0,45.0,4395,51,30,20,0,0,0,3.0,460.0,0.0,5.0,45.0,5470,1,10,23,1,16,0,2.0,364.0,0.0,3.0,45.0,2120,2,20,24,1,16,0,2.0,364.0,0.0,1.0,45.0,1465,2,20,26,1,16,0,2.0,364.0,0.0,2.0,45.0,1547,2,20,28,1,16,0,,,,1.0,45.0,4790,2,20,30,1,16,0,,,
3,,,,,,1.0,1.0,1.0,3,61,35,0,0,2,0,0,9999,2,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,6.0,45.0,4718,0,0,0,0,0,6.0,45.0,1754,0,0,0,0,0,6.0,45.0,3819,0,0,0,0,0,7.0,45.0,1460,3,30,1,0,0,8.0,45.0,10,3,30,2,0,0,6.0,45.0,1468,3,30,4,0,0,8.0,45.0,285,3,30,6,0,0,6.0,45.0,824,3,30,8,0,0,0,,,,7.0,45.0,5098,3,30,10,0,0,0,,,,5.0,45.0,6857,3,30,12,0,0,0,,,,5.0,45.0,6437,3,30,14,0,0,0,,,,3.0,45.0,7127,3,30,16,7,11,0,,,,1.0,45.0,7422,51,30,19,7,13,0,2.0,460.0,0.0,2.0,45.0,2089,52,30,20,0,0,0,2.0,1950.0,0.0,1.0,45.0,7264,3,30,22,1,17,0,2.0,4430.0,0.0
