# Child_BIRTHS_ALL_YEAR,MARITAL_STATUS_ALL_YEAR,RESID_STATE,AGE,EMPLOYMENT,EDUC_LEVEL,YEAR
1,2,8,9,0,0,1
0,2,8,7,0,0,1
0,2,8,2,0,0,1
0,2,0,0,0,0,1
1,2,51,5,0,0,1
0,2,51,1,0,0,1
0,2,51,1,0,0,1
2,2,5,9,0,0,1
0,2,37,5,0,0,1
0,2,51,0,0,0,1
0,1,12,13,0,0,1
2,1,12,11,0,0,1
0,2,41,1,0,0,1
4,2,42,14,0,0,1
0,5,42,5,0,0,1
0,2,4,0,0,0,1
0,2,18,11,0,0,1
0,2,18,8,0,0,1
2,1,18,14,0,0,1
0,1,18,10,0,0,1
1,2,18,5,0,0,1
1,1,36,16,1,10,1
0,2,34,13,0,0,1
0,2,9,11,0,0,1
0,2,25,10,0,0,1
0,2,34,4,0,0,1
1,1,12,10,0,0,1
0,2,36,9,0,0,1
0,2,42,6,0,0,1
2,1,47,16,7,10,1
1,2,47,8,0,0,1
1,2,5,7,0,0,1
0,1,49,4,0,0,1
0,1,49,2,0,0,1
2,1,49,14,0,0,1
0,2,49,10,0,0,1
0,2,49,5,0,0,1
0,2,17,5,0,0,1
2,1,13,14,0,0,1
0,4,13,10,0,0,1
0,2,25,14,0,0,1
3,2,25,11,0,0,1
0,2,6,2,0,0,1
1,2,39,7,0,0,1
0,2,39,0,0,0,1
1,1,31,9,0,0,1
5,4,39,13,0,0,1
3,5,39,9,0,0,1
0,2,39,1,0,0,1
0,2,42,16,7,9,1
1,1,1,13,0,0,1
2,1,1,11,0,0,1
0,1,1,7,0,0,1
0,1,18,6,0,0,1
0,1,39,7,0,0,1
0,2,39,5,0,0,1
0,2,36,4,0,0,1
0,2,12,5,0,0,1
0,2,13,1,0,0,1
0,2,42,16,7,9,1
2,1,42,14,0,0,1
0,5,12,16,1,10,1
0,2,42,6,0,0,1
0,2,42,6,0,0,1
0,2,6,1,0,0,1
0,2,6,0,0,0,1
2,2,40,11,0,0,1
0,2,53,0,0,0,1
0,2,53,16,7,10,1
0,2,53,1,0,0,1
0,2,53,0,0,0,1
0,2,48,0,0,0,1
0,2,53,7,0,0,1
0,2,53,5,0,0,1
0,2,53,4,0,0,1
0,2,53,0,0,0,1
0,2,26,4,0,0,1
0,2,26,2,0,0,1
0,2,26,0,0,0,1
2,1,34,15,0,0,1
0,2,25,11,0,0,1
0,2,25,9,0,0,1
0,2,25,1,0,0,1
0,2,42,3,0,0,1
0,2,5,1,0,0,1
0,2,51,7,0,0,1
3,1,51,12,0,0,1
0,1,25,15,0,0,1
0,2,24,1,0,0,1
0,1,0,9,0,0,1
0,2,36,5,0,0,1
1,2,36,4,0,0,1
0,2,36,1,0,0,1
0,2,42,7,0,0,1
0,2,25,9,0,0,1
2,1,5,14,0,0,1
1,2,5,4,0,0,1
0,2,5,3,0,0,1
0,2,5,1,0,0,1
0,2,5,1,0,0,1
0,1,22,4,0,0,1
0,2,22,4,0,0,1
3,1,39,14,0,0,1
0,2,5,1,0,0,1
6,2,48,11,0,0,1
3,2,48,8,0,0,1
0,2,48,1,0,0,1
2,1,48,9,0,0,1
2,2,48,6,0,0,1
0,2,48,4,0,0,1
0,2,48,1,0,0,1
0,2,48,1,0,0,1
0,2,39,10,0,0,1
0,2,39,0,0,0,1
4,1,46,14,0,0,1
2,3,46,12,0,0,1
3,2,46,11,0,0,1
0,2,46,1,0,0,1
0,2,46,1,0,0,1
0,2,51,5,0,0,1
0,2,51,2,0,0,1
0,2,51,4,0,0,1
0,2,51,3,0,0,1
2,1,25,15,0,0,1
2,1,25,12,0,0,1
0,2,25,5,0,0,1
1,2,17,11,0,0,1
0,2,17,8,0,0,1
0,2,17,12,0,0,1
0,2,17,10,0,0,1
0,2,6,11,0,0,1
2,2,6,5,0,0,1
2,2,6,15,0,0,1
0,1,19,6,0,0,1
3,1,5,14,0,0,1
1,4,48,8,0,0,1
0,1,48,17,7,10,1
0,2,22,3,0,0,1
0,2,5,0,0,0,1
1,1,20,9,0,0,1
0,2,2,4,0,0,1
0,1,29,1,0,0,1
0,2,25,14,0,0,1
4,1,12,16,8,9,1
0,2,27,5,0,0,1
0,2,27,1,0,0,1
2,4,19,16,7,11,1
1,2,17,14,0,0,1
3,1,19,16,7,10,1
0,2,31,11,0,0,1
3,1,6,13,0,0,1
1,4,12,14,0,0,1
0,2,26,3,0,0,1
0,2,8,0,0,0,1
0,2,6,1,0,0,1
0,1,36,7,0,0,1
1,2,13,11,0,0,1
0,2,13,8,0,0,1
0,2,13,2,0,0,1
3,1,13,16,7,9,1
4,2,13,15,0,0,1
1,4,12,15,0,0,1
0,2,12,9,0,0,1
2,4,26,17,1,11,1
2,1,26,15,0,0,1
0,2,26,13,0,0,1
0,2,26,7,0,0,1
1,1,26,9,0,0,1
1,2,26,7,0,0,1
0,2,26,5,0,0,1
0,2,26,4,0,0,1
0,2,26,2,0,0,1
0,2,48,0,0,0,1
0,1,37,6,0,0,1
1,2,22,9,0,0,1
2,2,28,9,0,0,1
0,1,8,7,0,0,1
1,2,5,11,0,0,1
0,2,5,3,0,0,1
0,1,49,13,0,0,1
0,1,32,9,0,0,1
0,2,32,8,0,0,1
0,2,47,0,0,0,1
3,1,12,14,0,0,1
0,2,39,9,0,0,1
0,1,39,13,0,0,1
0,2,18,5,0,0,1
1,1,19,17,7,10,1
2,4,31,13,0,0,1
1,1,19,14,0,0,1
0,2,31,10,0,0,1
0,2,19,1,0,0,1
0,2,19,1,0,0,1
2,1,48,17,1,9,1
0,2,48,13,0,0,1
0,2,29,2,0,0,1
2,1,18,14,0,0,1
0,2,39,5,0,0,1
3,2,12,16,3,10,1
0,2,12,1,0,0,1
0,2,21,6,0,0,1
3,4,17,17,1,11,1
3,2,17,0,0,0,1
0,2,36,7,0,0,1
0,2,36,4,0,0,1
0,2,25,7,0,0,1
2,1,36,16,7,9,1
2,1,36,15,0,0,1
1,1,36,8,0,0,1
0,2,36,13,0,0,1
0,2,36,11,0,0,1
0,2,36,9,0,0,1
0,2,36,5,0,0,1
0,2,36,4,0,0,1
1,2,36,14,0,0,1
0,2,36,9,0,0,1
0,2,36,13,0,0,1
0,1,36,9,0,0,1
0,2,36,1,0,0,1
0,2,17,5,0,0,1
0,2,17,3,0,0,1
1,2,17,12,0,0,1
4,1,17,16,6,8,1
1,1,17,6,0,0,1
0,2,17,10,0,0,1
0,2,26,10,0,0,1
0,1,24,13,0,0,1
0,2,12,5,0,0,1
0,2,12,1,0,0,1
2,1,12,12,0,0,1
0,2,12,8,0,0,1
0,2,12,6,0,0,1
0,2,48,15,0,0,1
0,2,48,7,0,0,1
0,1,48,9,0,0,1
0,2,48,6,0,0,1
3,2,48,12,0,0,1
0,2,48,6,0,0,1
0,2,48,3,0,0,1
2,4,8,16,1,11,1
1,1,8,14,0,0,1
0,1,8,13,0,0,1
0,5,6,15,0,0,1
1,2,6,8,0,0,1
1,2,6,6,0,0,1
0,2,53,6,0,0,1
0,2,6,16,7,9,1
0,2,6,6,0,0,1
0,2,6,12,0,0,1
0,2,6,2,0,0,1
0,2,6,0,0,0,1
0,2,6,9,0,0,1
0,2,6,2,0,0,1
0,1,6,5,0,0,1
0,2,6,0,0,0,1
0,1,6,12,0,0,1
0,2,6,7,0,0,1
0,2,6,7,0,0,1
1,1,6,16,7,12,1
2,5,6,3,0,0,1
0,2,6,6,0,0,1
0,2,6,3,0,0,1
0,2,6,8,0,0,1
0,2,6,5,0,0,1
2,2,6,10,0,0,1
0,1,6,5,0,0,1
0,2,6,7,0,0,1
0,2,6,10,0,0,1
0,2,6,10,0,0,1
0,2,6,7,0,0,1
3,1,48,13,0,0,1
0,2,55,3,0,0,1
0,2,55,1,0,0,1
1,1,55,6,0,0,1
0,2,55,11,0,0,1
2,2,55,9,0,0,1
0,2,55,2,0,0,1
0,2,12,10,0,0,1
0,2,12,15,0,0,1
0,2,12,14,0,0,1
0,2,12,1,0,0,1
2,2,0,0,0,0,1
0,2,48,0,0,0,1
2,1,48,14,0,0,1
0,2,48,11,0,0,1
0,2,48,5,0,0,1
0,2,48,17,7,10,1
0,2,48,4,0,0,1
3,2,48,15,0,0,1
0,2,48,9,0,0,1
0,2,48,1,0,0,1
0,2,4,5,0,0,1
2,2,4,14,0,0,1
0,1,6,12,0,0,1
0,2,6,9,0,0,1
0,2,6,14,0,0,1
0,2,6,2,0,0,1
1,1,6,16,7,11,1
0,2,6,5,0,0,1
0,2,6,10,0,0,1
1,2,6,14,0,0,1
2,2,6,16,7,10,1
0,1,6,9,0,0,1
0,2,6,6,0,0,1
0,2,6,5,0,0,1
2,1,6,9,0,0,1
0,2,6,2,0,0,1
2,2,6,14,0,0,1
0,2,6,9,0,0,1
0,2,6,9,0,0,1
0,2,6,5,0,0,1
0,2,6,0,0,0,1
0,2,6,0,0,0,1
0,2,6,13,0,0,1
3,1,6,16,7,10,1
0,1,6,9,0,0,1
0,2,6,7,0,0,1
0,2,6,5,0,0,1
0,2,6,0,0,0,1
1,2,20,10,0,0,1
2,1,6,14,0,0,1
1,2,6,12,0,0,1
0,2,0,0,0,0,1
0,2,51,9,0,0,1
0,2,51,8,0,0,1
2,2,6,17,1,11,1
0,2,6,7,0,0,1
0,1,6,16,7,11,1
2,2,6,14,0,0,1
0,2,6,12,0,0,1
0,2,6,11,0,0,1
0,2,36,3,0,0,1
0,2,6,9,0,0,1
2,1,36,8,0,0,1
2,1,36,7,0,0,1
0,2,17,16,7,9,1
0,2,17,11,0,0,1
0,2,17,9,0,0,1
2,1,12,13,0,0,1
0,2,48,1,0,0,1
0,2,6,15,0,0,1
0,2,53,12,0,0,1
0,1,6,12,0,0,1
0,1,6,10,0,0,1
2,1,0,0,0,0,1
3,2,6,13,0,0,1
3,1,6,9,0,0,1
0,1,6,11,0,0,1
0,2,6,9,0,0,1
0,2,34,0,0,0,1
0,2,42,1,0,0,1
0,2,55,7,0,0,1
0,2,55,5,0,0,1
2,1,55,9,0,0,1
0,2,55,6,0,0,1
3,4,55,9,0,0,1
0,2,55,6,0,0,1
0,2,12,4,0,0,1
0,1,12,10,0,0,1
1,2,12,7,0,0,1
0,2,48,7,0,0,1
1,2,48,3,0,0,1
0,2,48,1,0,0,1
1,2,4,6,0,0,1
0,2,6,1,0,0,1
2,2,6,14,0,0,1
2,2,6,10,0,0,1
3,2,6,10,0,0,1
0,1,6,3,0,0,1
2,2,6,9,0,0,1
2,2,6,5,0,0,1
1,2,6,0,0,0,1
0,2,55,4,0,0,1
0,2,6,15,0,0,1
0,2,6,7,0,0,1
0,2,6,13,0,0,1
0,2,6,9,0,0,1
1,2,6,2,0,0,1
0,2,6,2,0,0,1
1,2,6,11,0,0,1
2,1,6,11,0,0,1
0,2,6,1,0,0,1
1,5,6,6,0,0,1
1,2,6,1,0,0,1
0,2,6,1,0,0,1
3,2,6,15,0,0,1
0,2,6,12,0,0,1
1,2,32,2,0,0,1
1,2,32,1,0,0,1
0,2,32,0,0,0,1
0,1,36,12,0,0,1
0,2,36,8,0,0,1
0,2,36,4,0,0,1
0,1,36,10,0,0,1
0,2,0,0,0,0,1
0,2,48,0,0,0,1
2,1,48,9,0,0,1
0,2,48,5,0,0,1
0,2,0,0,0,0,1
0,2,6,1,0,0,1
0,2,6,8,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,12,2,0,0,1
0,2,0,0,0,0,1
2,2,0,0,0,0,1
0,2,6,1,0,0,1
0,2,6,3,0,0,1
0,2,6,0,0,0,1
1,4,6,10,0,0,1
0,2,6,9,0,0,1
0,2,6,5,0,0,1
0,2,6,4,0,0,1
2,2,6,13,0,0,1
0,2,6,8,0,0,1
1,1,6,3,0,0,1
0,2,6,4,0,0,1
0,2,6,1,0,0,1
1,2,17,8,0,0,1
0,2,17,1,0,0,1
0,2,12,3,0,0,1
0,2,6,7,0,0,1
0,2,6,5,0,0,1
0,2,55,6,0,0,1
0,2,6,3,0,0,1
0,2,6,11,0,0,1
0,2,6,3,0,0,1
0,2,51,7,0,0,1
0,2,34,1,0,0,1
0,2,9,11,0,0,1
1,1,6,6,0,0,1
0,2,6,8,0,0,1
0,2,6,3,0,0,1
0,2,6,6,0,0,1
0,2,6,2,0,0,1
2,2,4,10,0,0,1
0,2,4,8,0,0,1
0,2,4,7,0,0,1
0,2,48,0,0,0,1
0,1,6,8,0,0,1
3,1,0,0,0,0,1
2,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
1,1,0,0,0,0,1
2,2,0,0,0,0,1
0,2,0,0,0,0,1
2,1,0,0,0,0,1
0,2,0,0,0,0,1
1,1,0,0,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
0,0,0,0,0,0,1
0,2,0,0,0,0,1
1,2,0,0,0,0,1
1,5,0,0,0,0,1
1,2,0,0,0,0,1
0,2,0,0,0,0,1
0,1,0,0,0,0,1
0,2,0,0,0,0,1
2,5,0,0,0,0,1
0,1,0,0,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
0,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
3,2,0,0,0,0,1
0,2,0,0,0,0,1
0,1,0,0,0,0,1
0,2,0,0,0,0,1
1,1,0,0,0,0,1
0,2,0,0,0,0,1
0,2,0,0,0,0,1
2,4,0,0,0,0,1
2,1,0,0,0,0,1
2,2,0,0,0,0,1
0,2,0,0,0,0,1
0,2,17,3,0,0,1
0,2,17,8,0,0,1
4,2,17,10,0,0,1
2,1,17,8,0,0,1
1,2,17,2,0,0,1
0,2,17,0,0,0,1
1,2,17,5,0,0,1
1,2,39,16,7,10,1
1,2,39,5,0,0,1
0,2,39,0,0,0,1
0,1,39,17,1,10,1
3,2,39,8,0,0,1
0,2,39,3,0,0,1
1,2,39,3,0,0,1
0,2,39,1,0,0,1
0,2,39,10,0,0,1
0,2,39,10,0,0,1
3,2,39,11,0,0,1
3,4,39,14,0,0,1
0,2,39,8,0,0,1
0,2,6,11,0,0,1
5,2,24,16,7,10,1
0,2,24,14,0,0,1
0,2,24,11,0,0,1
1,2,24,4,0,0,1
1,2,24,5,0,0,1
0,2,24,0,0,0,1
0,2,24,4,0,0,1
1,2,6,16,7,10,1
1,2,39,12,0,0,1
0,2,39,1,0,0,1
2,2,48,15,0,0,1
0,2,48,14,0,0,1
1,2,39,7,0,0,1
0,2,39,4,0,0,1
0,2,39,10,0,0,1
0,2,39,0,0,0,1
0,2,39,11,0,0,1
3,1,0,0,0,0,1
2,2,26,11,0,0,1
0,1,0,0,0,0,1
0,2,26,9,0,0,1
0,1,0,0,0,0,1
1,2,26,8,0,0,1
0,2,26,3,0,0,1
0,2,26,1,0,0,1
5,2,26,0,0,0,1
5,2,26,17,7,10,1
2,4,26,15,0,0,1
0,2,26,6,0,0,1
0,2,26,1,0,0,1
1,2,26,11,0,0,1
2,2,26,10,0,0,1
2,2,26,6,0,0,1
0,2,26,5,0,0,1
1,2,26,5,0,0,1
3,2,26,2,0,0,1
2,2,26,13,0,0,1
0,2,26,0,0,0,1
0,2,26,11,0,0,1
2,2,26,6,0,0,1
0,2,39,8,0,0,1
3,2,26,12,0,0,1
2,2,26,10,0,0,1
2,2,26,6,0,0,1
1,2,26,6,0,0,1
0,2,26,1,0,0,1
0,2,26,0,0,0,1
3,2,26,8,0,0,1
1,1,26,16,1,10,1
0,2,26,15,0,0,1
1,2,26,14,0,0,1
2,1,26,13,0,0,1
3,2,26,13,0,0,1
0,2,26,7,0,0,1
3,2,26,11,0,0,1
0,2,24,6,0,0,1
0,2,48,17,7,10,1
0,2,48,1,0,0,1
0,2,48,1,0,0,1
1,2,18,4,0,0,1
3,2,45,7,0,0,1
0,2,13,1,0,0,1
0,2,13,17,1,11,1
1,2,13,15,0,0,1
1,1,48,11,0,0,1
2,2,48,14,0,0,1
2,1,48,7,0,0,1
0,2,48,6,0,0,1
2,5,48,5,0,0,1
1,2,48,3,0,0,1
0,2,45,14,0,0,1
2,1,51,9,0,0,1
0,2,29,12,0,0,1
0,2,29,10,0,0,1
1,2,29,7,0,0,1
0,2,29,5,0,0,1
0,2,29,1,0,0,1
0,2,29,0,0,0,1
1,1,28,17,7,11,1
0,2,28,15,0,0,1
4,1,28,10,0,0,1
0,2,12,2,0,0,1
1,5,4,5,0,0,1
0,2,11,0,0,0,1
0,2,11,6,0,0,1
1,2,51,13,0,0,1
1,2,12,5,0,0,1
2,2,12,8,0,0,1
3,1,29,12,0,0,1
0,2,26,4,0,0,1
0,2,48,8,0,0,1
0,2,48,6,0,0,1
0,2,48,5,0,0,1
5,2,51,14,0,0,1
0,2,51,4,0,0,1
2,2,51,2,0,0,1
2,1,37,13,0,0,1
0,2,9,7,0,0,1
1,2,9,5,0,0,1
0,2,9,11,0,0,1
0,2,9,11,0,0,1
0,2,37,5,0,0,1
1,2,37,12,0,0,1
0,2,37,0,0,0,1
5,2,28,16,7,9,1
0,2,28,14,0,0,1
1,2,28,12,0,0,1
1,2,51,11,0,0,1
0,2,51,6,0,0,1
0,2,28,6,0,0,1
1,2,28,5,0,0,1
0,2,28,1,0,0,1
0,2,28,1,0,0,1
0,2,28,2,0,0,1
6,5,28,16,1,10,1
2,1,28,5,0,0,1
0,2,28,0,0,0,1
2,1,48,8,0,0,1
0,1,28,8,0,0,1
3,1,48,14,0,0,1
0,2,48,8,0,0,1
0,2,37,16,7,10,1
0,2,37,11,0,0,1
0,2,37,3,0,0,1
1,2,37,2,0,0,1
0,2,37,4,0,0,1
0,2,37,1,0,0,1
0,2,37,1,0,0,1
0,2,48,6,0,0,1
0,2,24,5,0,0,1
0,2,45,11,0,0,1
0,2,45,9,0,0,1
3,5,48,9,0,0,1
0,2,48,2,0,0,1
3,5,48,12,0,0,1
1,2,37,14,0,0,1
0,2,37,7,0,0,1
0,2,37,5,0,0,1
0,2,37,4,0,0,1
0,2,37,1,0,0,1
5,2,37,12,0,0,1
0,2,37,1,0,0,1
0,4,6,11,0,0,1
0,2,0,0,0,0,1
0,2,24,10,0,0,1
0,2,24,4,0,0,1
0,2,24,1,0,0,1
0,1,24,11,0,0,1
0,2,26,5,0,0,1
0,2,6,13,0,0,1
0,2,6,10,0,0,1
2,5,6,11,0,0,1
0,2,6,3,0,0,1
0,4,13,7,0,0,1
1,2,12,11,0,0,1
0,2,45,12,0,0,1
0,2,45,11,0,0,1
1,2,45,7,0,0,1
0,4,6,10,0,0,1
0,0,45,13,0,0,1
0,2,45,11,0,0,1
2,2,45,9,0,0,1
0,2,45,1,0,0,1
5,1,39,14,0,0,1
2,2,45,10,0,0,1
0,1,45,6,0,0,1
0,2,45,4,0,0,1
0,2,45,1,0,0,1
0,2,39,1,0,0,1
0,2,45,1,0,0,1
3,2,39,16,1,10,1
3,2,45,14,0,0,1
1,2,45,11,0,0,1
1,2,45,9,0,0,1
0,2,45,6,0,0,1
0,2,45,14,0,0,1
1,1,45,10,0,0,1
5,1,45,14,0,0,1
1,5,45,11,0,0,1
0,2,45,3,0,0,1
1,2,37,10,0,0,1
0,2,37,1,0,0,1
1,1,51,9,0,0,1
0,2,0,0,0,0,1
2,2,51,7,0,0,1
1,2,37,14,0,0,1
2,1,37,17,1,10,1
1,2,28,16,7,10,1
0,2,28,2,0,0,1
1,2,28,11,0,0,1
1,2,28,10,0,0,1
1,2,28,16,7,10,1
0,2,28,15,0,0,1
1,2,28,13,0,0,1
0,2,28,4,0,0,1
3,2,28,14,0,0,1
1,2,28,14,0,0,1
0,2,28,10,0,0,1
0,2,28,10,0,0,1
0,2,28,0,0,0,1
0,2,22,16,7,10,1
1,2,28,6,0,0,1
0,2,22,2,0,0,1
0,2,28,8,0,0,1
0,2,28,0,0,0,1
2,2,28,0,0,0,1
2,1,6,14,0,0,1
0,2,6,1,0,0,1
1,2,39,10,0,0,1
0,2,26,17,7,10,1
0,2,26,4,0,0,1
2,2,26,11,0,0,1
0,2,26,1,0,0,1
0,2,24,16,7,10,1
3,2,17,13,0,0,1
3,2,17,11,0,0,1
0,2,17,1,0,0,1
2,1,26,0,0,0,1
0,2,26,10,0,0,1
0,2,26,9,0,0,1
0,2,26,4,0,0,1
0,2,18,9,0,0,1
0,2,20,10,0,0,1
0,2,20,3,0,0,1
2,2,24,13,0,0,1
0,2,12,2,0,0,1
2,1,22,14,0,0,1
0,5,48,9,0,0,1
1,2,48,9,0,0,1
0,2,48,2,0,0,1
0,1,48,17,1,10,1
1,4,48,16,7,9,1
2,2,48,4,0,0,1
0,2,48,2,0,0,1
0,2,37,8,0,0,1
4,2,28,11,0,0,1
0,1,28,9,0,0,1
3,4,28,7,0,0,1
0,2,28,6,0,0,1
0,2,28,6,0,0,1
3,2,28,3,0,0,1
0,2,28,3,0,0,1
0,2,28,1,0,0,1
0,2,28,2,0,0,1
0,2,28,1,0,0,1
3,1,28,10,0,0,1
3,2,28,9,0,0,1
0,2,13,1,0,0,1
1,2,24,11,0,0,1
2,2,24,10,0,0,1
1,2,24,10,0,0,1
2,2,0,0,0,0,1
1,2,24,6,0,0,1
1,2,24,15,0,0,1
0,2,24,10,0,0,1
0,2,24,3,0,0,1
0,2,6,3,0,0,1
0,2,6,1,0,0,1
0,2,0,0,0,0,1
2,2,45,10,0,0,1
0,2,45,6,0,0,1
0,2,13,5,0,0,1
0,2,45,3,0,0,1
0,5,51,15,0,0,1
0,2,37,3,0,0,1
0,2,37,1,0,0,1
0,1,37,6,0,0,1
3,2,37,13,0,0,1
0,2,37,1,0,0,1
3,5,37,15,0,0,1
4,1,37,15,0,0,1
0,2,37,6,0,0,1
0,2,37,3,0,0,1
1,1,37,11,0,0,1
1,2,53,9,0,0,1
1,2,45,6,0,0,1
2,2,12,0,0,0,1
0,2,12,10,0,0,1
0,2,12,1,0,0,1
0,2,6,9,0,0,1
2,2,42,13,0,0,1
3,2,13,16,7,10,1
0,2,13,1,0,0,1
0,2,8,13,0,0,1
1,2,45,15,0,0,1
3,2,34,14,0,0,1
0,2,45,3,0,0,1
0,2,45,1,0,0,1
0,2,45,0,0,0,1
0,2,45,11,0,0,1
1,5,37,14,0,0,1
0,2,37,13,0,0,1
0,1,37,13,0,0,1
0,2,37,13,0,0,1
0,2,37,6,0,0,1
1,2,37,11,0,0,1
1,2,37,5,0,0,1
1,2,28,14,0,0,1
1,2,28,14,0,0,1
0,2,28,15,0,0,1
0,2,28,8,0,0,1
2,4,28,6,0,0,1
0,2,28,5,0,0,1
0,2,28,3,0,0,1
2,2,28,16,7,10,1
1,2,28,16,7,10,1
3,2,28,12,0,0,1
2,2,28,6,0,0,1
0,2,28,3,0,0,1
1,2,28,4,0,0,1
0,2,28,1,0,0,1
0,2,28,1,0,0,1
2,2,28,9,0,0,1
0,2,28,12,0,0,1
3,2,28,10,0,0,1
3,2,28,9,0,0,1
1,2,28,8,0,0,1
5,5,0,0,0,0,1
0,2,28,0,0,0,1
0,2,0,0,0,0,1
0,2,17,12,0,0,1
3,2,17,7,0,0,1
1,2,17,11,0,0,1
0,2,17,9,0,0,1
3,2,26,13,0,0,1
0,2,42,10,0,0,1
0,2,34,0,0,0,1
3,2,42,15,0,0,1
4,5,42,12,0,0,1
0,2,0,0,0,0,1
0,2,28,17,7,10,1
3,1,28,17,7,11,1
0,2,28,0,0,0,1
0,2,28,0,0,0,1
1,2,28,15,0,0,1
0,2,28,4,0,0,1
1,1,26,10,0,0,1
0,2,26,10,0,0,1
2,2,47,7,0,0,1
0,2,26,1,0,0,1
4,1,26,14,0,0,1
2,2,26,10,0,0,1
3,2,29,12,0,0,1
0,1,29,11,0,0,1
0,2,29,0,0,0,1
0,2,27,17,7,10,1
2,2,27,7,0,0,1
1,2,29,0,0,0,1
1,2,29,15,0,0,1
0,2,29,8,0,0,1
0,0,29,9,0,0,1
0,2,29,8,0,0,1
0,2,29,5,0,0,1
1,2,29,0,0,0,1
3,2,13,12,0,0,1
2,4,13,7,0,0,1
0,2,24,16,7,10,1
0,2,21,9,0,0,1
1,2,21,0,0,0,1
1,2,0,0,0,0,1
2,4,48,11,0,0,1
3,2,48,17,7,10,1
0,2,22,15,0,0,1
1,2,22,7,0,0,1
0,2,22,6,0,0,1
2,5,22,4,0,0,1
1,2,0,0,0,0,1
1,2,48,8,0,0,1
0,2,48,6,0,0,1
2,1,48,8,0,0,1
1,2,13,16,7,9,1
4,1,13,15,0,0,1
1,1,48,16,1,11,1
0,2,48,10,0,0,1
0,2,48,8,0,0,1
1,2,24,14,0,0,1
2,2,24,10,0,0,1
1,2,24,7,0,0,1
0,2,24,3,0,0,1
2,2,24,0,0,0,1
0,4,42,17,1,11,1
0,2,24,8,0,0,1
0,2,24,5,0,0,1
0,2,24,1,0,0,1
1,2,0,0,0,0,1
0,2,34,2,0,0,1
0,2,34,0,0,0,1
3,2,36,12,0,0,1
0,2,37,6,0,0,1
2,2,28,13,0,0,1
3,2,28,11,0,0,1
0,2,17,0,0,0,1
0,1,37,15,0,0,1
1,4,37,15,0,0,1
2,2,37,11,0,0,1
3,1,37,9,0,0,1
1,2,37,8,0,0,1
2,2,37,6,0,0,1
0,2,37,6,0,0,1
0,2,37,4,0,0,1
3,1,37,16,1,9,1
1,4,37,14,0,0,1
0,2,37,4,0,0,1
1,2,37,1,0,0,1
0,2,45,12,0,0,1
0,2,45,1,0,0,1
0,2,45,12,0,0,1
1,2,45,9,0,0,1
1,2,45,7,0,0,1
1,2,45,15,0,0,1
1,2,45,15,0,0,1
0,2,28,17,7,11,1
1,2,28,5,0,0,1
0,2,28,7,0,0,1
1,1,6,5,0,0,1
0,2,13,10,0,0,1
0,2,13,6,0,0,1
0,2,13,4,0,0,1
0,2,48,4,0,0,1
1,2,13,8,0,0,1
0,2,13,2,0,0,1
0,1,13,10,0,0,1
3,1,28,14,0,0,1
0,2,28,12,0,0,1
1,2,28,3,0,0,1
2,2,28,13,0,0,1
0,2,28,10,0,0,1
2,2,28,6,0,0,1
0,2,28,3,0,0,1
2,2,24,6,0,0,1
2,2,24,13,0,0,1
0,2,39,4,0,0,1
0,2,39,10,0,0,1
0,2,39,7,0,0,1
0,2,48,11,0,0,1
0,1,37,8,0,0,1
2,5,42,15,0,0,1
1,3,42,11,0,0,1
0,2,42,5,0,0,1
0,2,42,14,0,0,1
1,2,10,14,0,0,1
1,2,10,12,0,0,1
0,2,42,10,0,0,1
0,2,42,4,0,0,1
0,2,42,4,0,0,1
3,2,42,12,0,0,1
2,2,29,12,0,0,1
2,2,29,10,0,0,1
1,2,29,5,0,0,1
0,2,0,0,0,0,1
0,2,29,14,0,0,1
0,2,29,12,0,0,1
1,2,29,6,0,0,1
1,2,29,6,0,0,1
0,2,29,4,0,0,1
0,2,29,2,0,0,1
0,2,29,3,0,0,1
0,2,29,2,0,0,1
2,2,48,8,0,0,1
0,2,0,0,0,0,1
1,2,0,0,0,0,1
0,2,18,5,0,0,1
0,2,18,3,0,0,1
0,2,39,4,0,0,1
1,2,39,2,0,0,1
0,2,39,1,0,0,1
0,2,36,1,0,0,1
0,2,36,0,0,0,1
2,2,36,12,0,0,1
2,2,36,9,0,0,1
4,2,36,10,0,0,1
